Sr No	Rating Symbol	Make	Model	Type	Year	CC	MSRP	Eff Date	Rn Date
24691	STANDARD	QINGQI	QM50QT-B	MC	2003	49	0	1-Jan-00	1-Jan-00
24692	STANDARD	QINGQI	ZERO MOPED	MC	1999	0	0	1-Jan-00	1-Jan-00
24693	STANDARD	QLINK	AXON 50	MC	2006	49	1	1-Jan-00	1-Jan-00
24694	STANDARD	QLINK	AXON 50	MC	2007	49	1	1-Jan-00	1-Jan-00
24695	STANDARD	QLINK	LEGACY 250	MC	2006	244	1	1-Jan-00	1-Jan-00
24696	STANDARD	QLINK	LEGACY 250	MC	2007	244	1	1-Jan-00	1-Jan-00
24697	STANDARD	QLINK	SAPERO 250	MC	2007	250	1	1-Jan-00	1-Jan-00
24698	STANDARD	QLINK	TOUR 250	MC	2011	248	1	1-Jan-00	1-Jan-00
24699	STANDARD	QLINK	XF-200	MC	2008	199	1	1-Jan-00	1-Jan-00
24700	STANDARD	RANSOM MOTORSPORTS(CUSTOM)	REVELATION	MC	2006	1299	1	1-Jan-00	1-Jan-00
24701	STANDARD	RC COMP	RC	MC	2000	1450	0	1-Jan-00	1-Jan-00
24702	STANDARD	RC COMPONENTS	RECONSTRUCTED	MC	2004	1340	0	1-Jan-00	1-Jan-00
24703	STANDARD	RC COMPONENTS	RECONSTRUCTED	MC	2005	1350	1	1-Jan-00	1-Jan-00
24704	STANDARD	RECONSTRUCTED	ALL	MC	1999	1340	0	1-Jan-00	1-Jan-00
24705	STANDARD	RECONSTRUCTED	ALL	MC	2002	1450	0	1-Jan-00	1-Jan-00
24706	STANDARD	RECONSTRUCTED	CUSTOM	MC	1994	750	1	1-Jan-00	1-Jan-00
24707	STANDARD	RECONSTRUCTED	JAMMER	MC	2001	1500	0	1-Jan-00	1-Jan-00
24708	STANDARD	RECONSTRUCTED	RECON.	MC	1996	1200	0	1-Jan-00	1-Jan-00
24709	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1939	1200	1	1-Jan-00	1-Jan-00
24710	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1960	1200	1	1-Jan-00	1-Jan-00
24711	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1960	1340	1	1-Jan-00	1-Jan-00
24712	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1962	1200	0	1-Jan-00	1-Jan-00
24713	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1971	1200	1	1-Jan-00	1-Jan-00
24714	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1978	900	1	1-Jan-00	1-Jan-00
24715	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1978	1200	0	1-Jan-00	1-Jan-00
24716	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1982	1200	0	1-Jan-00	1-Jan-00
24717	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1982	1340	1	1-Jan-00	1-Jan-00
24718	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1983	1340	0	1-Jan-00	1-Jan-00
24719	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1989	1200	0	1-Jan-00	1-Jan-00
24720	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1992	1500	0	1-Jan-00	1-Jan-00
24721	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1993	1300	1	1-Jan-00	1-Jan-00
24722	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1997	883	0	1-Jan-00	1-Jan-00
24723	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1997	1340	0	1-Jan-00	1-Jan-00
24724	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1997	1600	0	1-Jan-00	1-Jan-00
24725	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1998	1340	0	1-Jan-00	1-Jan-00
24726	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1998	1600	0	1-Jan-00	1-Jan-00
24727	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1999	1400	0	1-Jan-00	1-Jan-00
24728	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1999	1550	1	1-Jan-00	1-Jan-00
24729	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	1999	1800	0	1-Jan-00	1-Jan-00
24730	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2000	2300	0	1-Jan-00	1-Jan-00
24731	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2001	1340	0	1-Jan-00	1-Jan-00
24732	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2001	1450	0	1-Jan-00	1-Jan-00
24733	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2002	1200	1	1-Jan-00	1-Jan-00
24734	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2002	1450	0	1-Jan-00	1-Jan-00
24735	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2002	1800	1	1-Jan-00	1-Jan-00
24736	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2003	1200	1	1-Jan-00	1-Jan-00
24737	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2003	1340	0	1-Jan-00	1-Jan-00
24738	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2003	1580	0	1-Jan-00	1-Jan-00
24739	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2003	1638	0	1-Jan-00	1-Jan-00
24740	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2003	1650	0	1-Jan-00	1-Jan-00
24741	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2003	1725	0	1-Jan-00	1-Jan-00
24742	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2003	1875	0	1-Jan-00	1-Jan-00
24743	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2004	1200	1	1-Jan-00	1-Jan-00
24744	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2004	1340	1	1-Jan-00	1-Jan-00
24745	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2004	1450	0	1-Jan-00	1-Jan-00
24746	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2004	1600	0	1-Jan-00	1-Jan-00
24747	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2004	1725	0	1-Jan-00	1-Jan-00
24748	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2004	1800	0	1-Jan-00	1-Jan-00
24749	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2004	1850	0	1-Jan-00	1-Jan-00
24750	STANDARD	RECONSTRUCTED	RECONSTRUCTED	MC	2005	1800	0	1-Jan-00	1-Jan-00
24751	STANDARD	RECONSTRUCTED	RECONSTRUCTED 2	MC	2000	1340	1	1-Jan-00	1-Jan-00
24752	STANDARD	RECONSTRUCTED	RECONSTRUCTED ALL AMERICAN CHOPPER	MC	2005	0	1300	1-Jan-00	1-Jan-00
24753	STANDARD	RECONSTRUCTED	RECONSTRUCTED CUSTOM	MC	2007	1450	1	1-Jan-00	1-Jan-00
24754	STANDARD	RECONSTRUCTED	RECONSTRUCTED TRIKE	MC	1977	1500	1	1-Jan-00	1-Jan-00
24755	STANDARD	RECONSTRUCTED	SOFTAIL	MC	2003	750	0	1-Jan-00	1-Jan-00
24756	STANDARD	RECONSTRUCTED	SOFTAIL	MC	2003	1638	10	1-Jan-00	1-Jan-00
24757	STANDARD	RECONSTRUCTED	SPECIAL	MC	2004	1500	0	1-Jan-00	1-Jan-00
24758	STANDARD	RECONSTRUCTED	SPECIAL CONSTRUCTION	MC	2001	1650	0	1-Jan-00	1-Jan-00
24759	STANDARD	RECONSTRUCTED	UNIVERSAL CUSTOM	MC	2004	1340	0	1-Jan-00	1-Jan-00
24760	STANDARD	RED HORSE	ST STALLION	MC	2003	1600	24000	1-Jan-00	1-Jan-00
24761	STANDARD	RED HORSE MOTORWORKS	CORSAIR CRUISER	MC	2005	1340	0	22-Mar-05	22-Mar-06
24762	STANDARD	RED HORSE MOTORWORKS	MUSTANG	MC	2003	1340	0	1-Jan-00	1-Jan-00
24763	STANDARD	RED HORSE MOTORWORKS	MUSTANG CHOPPER	MC	2005	1340	0	1-Jan-00	1-Jan-00
24764	STANDARD	RED HORSE MOTORWORKS	MUSTANG CHOPPER 250	MC	2006	1450	0	1-Jan-00	1-Jan-00
24765	STANDARD	REDNECK	CURVES	MC	2005	1638	1	1-Jan-00	1-Jan-00
24766	STANDARD	REDNECK	CURVES	MC	2006	1638	1	1-Jan-00	1-Jan-00
24767	STANDARD	REDNECK	CURVES	MC	2007	1575	1	1-Jan-00	1-Jan-00
24768	STANDARD	REDNECK	FCA HIDDEN SHOCK	MC	2007	1575	1	1-Jan-00	1-Jan-00
24769	STANDARD	REDNECK	FCA HIDDEN SHOCK	MC	2008	1575	1	1-Jan-00	1-Jan-00
24770	STANDARD	REDNECK	GETTIN HIGH	MC	2005	1638	0	1-Jan-00	1-Jan-00
24771	STANDARD	REDNECK	GETTING HIGH	MC	2011	1975	1	1-Jan-00	1-Jan-00
24772	STANDARD	REDNECK	LOWLIFE	MC	2005	1638	1	1-Jan-00	1-Jan-00
24773	STANDARD	REDNECK	LOWLIFE	MC	2009	1575	1	1-Jan-00	1-Jan-00
24774	STANDARD	REDNECK	MUTANT	MC	2004	1200	1	1-Jan-00	1-Jan-00
24775	STANDARD	REDNECK	RIGID (CUSTOM)	MC	2006	1800	1	1-Jan-00	1-Jan-00
24776	STANDARD	REDNECK	UNDRESSER	MC	2011	1575	1	1-Jan-00	1-Jan-00
24777	STANDARD	REVOLUTION CYCLE COMPANY	RAZOR ST	MC	2013	1640	1	1-Jan-00	1-Jan-00
24778	STANDARD	RHINO MOTORCYCLES	CHARGER SPORT	MC	2008	400	1	1-Jan-00	1-Jan-00
24779	STANDARD	RHINO MOTORCYCLES	HUNTER SPORT	MC	2008	250	1	1-Jan-00	1-Jan-00
24780	STANDARD	RHINO MOTORCYCLES	PREDATOR S	MC	2007	1638	1	1-Jan-00	1-Jan-00
24781	STANDARD	RHINO MOTORCYCLES	PREDATOR S	MC	2008	1600	1	1-Jan-00	1-Jan-00
24782	STANDARD	RHINO MOTORCYCLES	RAZORBACK S	MC	2008	1900	1	1-Jan-00	1-Jan-00
24783	STANDARD	RICKMAN	125ISDT	MC	1973	125	0	1-Jan-00	1-Jan-00
24784	STANDARD	RIDLEY	AUTO GLIDE STANDARD	MC	2008	738	1	1-Jan-00	1-Jan-00
24785	STANDARD	RIDLEY	AUTOGLIDE CLASSIC	MC	2008	738	1	1-Jan-00	1-Jan-00
24786	STANDARD	RIDLEY MOTOORCYCLE	AUTO GLIDE TT	MC	2009	738	1	1-Jan-00	1-Jan-00
24787	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE 744	MC	2005	735	1	1-Jan-00	1-Jan-00
24788	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE CHOPPER	MC	2007	738	1	1-Jan-00	1-Jan-00
24789	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE CHOPPER	MC	2009	738	1	1-Jan-00	1-Jan-00
24790	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE CLASSIC	MC	2009	738	1	1-Jan-00	1-Jan-00
24791	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE LIMITED EDITION	MC	2009	738	1	1-Jan-00	1-Jan-00
24792	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE OLD SCHOOL	MC	2006	738	1	1-Jan-00	1-Jan-00
24793	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE OLD SCHOOL	MC	2009	738	1	1-Jan-00	1-Jan-00
24794	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE SPORT	MC	2009	738	1	1-Jan-00	1-Jan-00
24795	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE STANDARD	MC	2009	738	1	1-Jan-00	1-Jan-00
24796	STANDARD	RIDLEY MOTORCYCLE	AUTO GLIDE TRIKE	MC	2009	738	1	1-Jan-00	1-Jan-00
24797	STANDARD	RIDLEY MOTORCYCLE	AUTO-GLIDE	MC	2000	700	1	1-Jan-00	1-Jan-00
24798	STANDARD	RIDLEY MOTORCYCLE	AUTO-GLIDE 740	MC	2004	740	0	1-Jan-00	1-Jan-00
24799	STANDARD	RIDLEY MOTORCYCLE	AUTO-GLIDE TT	MC	2007	738	1	1-Jan-00	1-Jan-00
24800	STANDARD	RIGID	330	MC	2007	1200	1	1-Jan-00	1-Jan-00
24801	STANDARD	ROAD RUNNER	RR50SBM	MC	2007	50	1	1-Jan-00	1-Jan-00
24802	STANDARD	ROKETA	SANTA FE 250	MC	2007	250	1	1-Jan-00	1-Jan-00
24803	STANDARD	ROLLING THUNDER	RECONSTRUCTED	MC	2003	1340	0	1-Jan-00	1-Jan-00
24804	STANDARD	ROLLING THUNDER	RIGID 230 (CUSTOM)	MC	2004	1488	1	1-Jan-00	1-Jan-00
24805	STANDARD	ROYAL ENFIELD	250 TURBO TWIN	MC	1964	250	0	1-Jan-00	1-Jan-00
24806	STANDARD	ROYAL ENFIELD	500 DELUXE ELECTRIC	MC	2005	499	0	1-Jan-00	1-Jan-00
24807	STANDARD	ROYAL ENFIELD	BULLET	MC	1973	500	0	1-Jan-00	1-Jan-00
24808	STANDARD	ROYAL ENFIELD	BULLET 250 SINGLE	MC	1935	250	0	1-Jan-00	1-Jan-00
24809	STANDARD	ROYAL ENFIELD	BULLET 250 SINGLE	MC	1936	250	0	1-Jan-00	1-Jan-00
24810	STANDARD	ROYAL ENFIELD	BULLET 250 SINGLE	MC	1937	250	0	1-Jan-00	1-Jan-00
24811	STANDARD	ROYAL ENFIELD	BULLET 250 SINGLE	MC	1938	250	0	1-Jan-00	1-Jan-00
24812	STANDARD	ROYAL ENFIELD	BULLET 250 SINGLE	MC	1939	250	0	1-Jan-00	1-Jan-00
24813	STANDARD	ROYAL ENFIELD	BULLET 250 SINGLE	MC	1940	250	0	1-Jan-00	1-Jan-00
24814	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1935	350	0	1-Jan-00	1-Jan-00
24815	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1936	350	0	1-Jan-00	1-Jan-00
24816	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1937	350	0	1-Jan-00	1-Jan-00
24817	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1938	350	0	1-Jan-00	1-Jan-00
24818	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1939	350	0	1-Jan-00	1-Jan-00
24819	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1940	350	0	1-Jan-00	1-Jan-00
24820	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1949	350	0	1-Jan-00	1-Jan-00
24821	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1950	350	0	1-Jan-00	1-Jan-00
24822	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1951	350	0	1-Jan-00	1-Jan-00
24823	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1952	350	0	1-Jan-00	1-Jan-00
24824	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1953	350	0	1-Jan-00	1-Jan-00
24825	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1954	350	0	1-Jan-00	1-Jan-00
24826	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1955	350	0	1-Jan-00	1-Jan-00
24827	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1956	350	0	1-Jan-00	1-Jan-00
24828	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1957	350	0	1-Jan-00	1-Jan-00
24829	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1958	350	0	1-Jan-00	1-Jan-00
24830	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1959	350	0	1-Jan-00	1-Jan-00
24831	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1960	350	0	1-Jan-00	1-Jan-00
24832	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE	MC	1961	350	0	1-Jan-00	1-Jan-00
24833	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE (UNIT)	MC	1964	350	0	1-Jan-00	1-Jan-00
24834	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE (UNIT)	MC	1965	350	0	1-Jan-00	1-Jan-00
24835	STANDARD	ROYAL ENFIELD	BULLET 350 SINGLE (UNIT)	MC	1966	350	0	1-Jan-00	1-Jan-00
24836	STANDARD	ROYAL ENFIELD	BULLET 500	MC	1998	500	1	1-Jan-00	1-Jan-00
24837	STANDARD	ROYAL ENFIELD	BULLET 500	MC	2011	499	1	1-Jan-00	1-Jan-00
24838	STANDARD	ROYAL ENFIELD	BULLET 500 CLASSIC	MC	2013	499	1	1-Jan-00	1-Jan-00
24839	STANDARD	ROYAL ENFIELD	BULLET 500 CLASSIC C5	MC	2010	499	1	1-Jan-01	1-Jan-01
24840	STANDARD	ROYAL ENFIELD	BULLET 500 CLASSIC C5	MC	2012	499	1	1-Jan-00	1-Jan-00
24841	STANDARD	ROYAL ENFIELD	BULLET 500 CLASSIC ES	MC	2009	499	1	1-Jan-00	1-Jan-00
24842	STANDARD	ROYAL ENFIELD	BULLET 500 DELUXE	MC	2006	499	0	1-Jan-00	1-Jan-00
24843	STANDARD	ROYAL ENFIELD	BULLET 500 DELUXE	MC	2008	499	1	1-Jan-00	1-Jan-00
24844	STANDARD	ROYAL ENFIELD	BULLET 500 DELUXE ES	MC	2007	499	1	1-Jan-00	1-Jan-00
24845	STANDARD	ROYAL ENFIELD	BULLET 500 MILITARY ES	MC	2009	499	1	1-Jan-00	1-Jan-00
24846	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1935	500	0	1-Jan-00	1-Jan-00
24847	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1936	500	0	1-Jan-00	1-Jan-00
24848	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1937	500	0	1-Jan-00	1-Jan-00
24849	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1938	500	0	1-Jan-00	1-Jan-00
24850	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1939	500	0	1-Jan-00	1-Jan-00
24851	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1940	500	0	1-Jan-00	1-Jan-00
24852	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1949	500	0	1-Jan-00	1-Jan-00
24853	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1950	500	0	1-Jan-00	1-Jan-00
24854	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1951	500	0	1-Jan-00	1-Jan-00
24855	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1952	500	0	1-Jan-00	1-Jan-00
24856	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1953	125	0	1-Jan-00	1-Jan-00
24857	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1954	500	0	1-Jan-00	1-Jan-00
24858	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1955	500	0	1-Jan-00	1-Jan-00
24859	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1956	500	0	1-Jan-00	1-Jan-00
24860	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1957	500	0	1-Jan-00	1-Jan-00
24861	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1958	500	0	1-Jan-00	1-Jan-00
24862	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1959	500	0	1-Jan-00	1-Jan-00
24863	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1960	500	0	1-Jan-00	1-Jan-00
24864	STANDARD	ROYAL ENFIELD	BULLET 500 SINGLE	MC	1961	500	0	1-Jan-00	1-Jan-00
24865	STANDARD	ROYAL ENFIELD	BULLET C5 MILITARY	MC	2014	499	1	1-Jan-00	1-Jan-00
24866	STANDARD	ROYAL ENFIELD	BULLET MACHISMO 500	MC	2009	499	1	1-Jan-00	1-Jan-00
24867	STANDARD	ROYAL ENFIELD	CLIPPER 350 (BULLET) SINGLE	MC	1958	350	0	1-Jan-00	1-Jan-00
24868	STANDARD	ROYAL ENFIELD	CLIPPER 350 (BULLET) SINGLE	MC	1959	350	0	1-Jan-00	1-Jan-00
24869	STANDARD	ROYAL ENFIELD	CLIPPER 350 (BULLET) SINGLE	MC	1960	350	0	1-Jan-00	1-Jan-00
24870	STANDARD	ROYAL ENFIELD	CLIPPER 350 (BULLET) SINGLE	MC	1961	350	0	1-Jan-00	1-Jan-00
24871	STANDARD	ROYAL ENFIELD	CLIPPER 350 (BULLET) SINGLE	MC	1962	350	0	1-Jan-00	1-Jan-00
24872	STANDARD	ROYAL ENFIELD	CLIPPER 350 (BULLET) SINGLE	MC	1963	350	0	1-Jan-00	1-Jan-00
24873	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1958	250	0	1-Jan-00	1-Jan-00
24874	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1959	250	0	1-Jan-00	1-Jan-00
24875	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1960	250	0	1-Jan-00	1-Jan-00
24876	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1961	250	0	1-Jan-00	1-Jan-00
24877	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1962	250	0	1-Jan-00	1-Jan-00
24878	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1963	250	0	1-Jan-00	1-Jan-00
24879	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1964	250	0	1-Jan-00	1-Jan-00
24880	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1965	250	0	1-Jan-00	1-Jan-00
24881	STANDARD	ROYAL ENFIELD	CLIPPER II 250 SINGLE	MC	1966	250	0	1-Jan-00	1-Jan-00
24882	STANDARD	ROYAL ENFIELD	CONSTELLATION 700 TWIN	MC	1959	700	0	1-Jan-00	1-Jan-00
24883	STANDARD	ROYAL ENFIELD	CONSTELLATION 700 TWIN	MC	1960	700	0	1-Jan-00	1-Jan-00
24884	STANDARD	ROYAL ENFIELD	CONSTELLATION 700 TWIN	MC	1961	700	0	1-Jan-00	1-Jan-00
24885	STANDARD	ROYAL ENFIELD	CONSTELLATION 700 TWIN	MC	1962	700	0	1-Jan-00	1-Jan-00
24886	STANDARD	ROYAL ENFIELD	CONTINENTAL 250 SINGLE	MC	1963	250	0	1-Jan-00	1-Jan-00
24887	STANDARD	ROYAL ENFIELD	CONTINENTAL 250 SINGLE	MC	1964	250	0	1-Jan-00	1-Jan-00
24888	STANDARD	ROYAL ENFIELD	CONTINENTAL 250 SINGLE	MC	1965	250	0	1-Jan-00	1-Jan-00
24889	STANDARD	ROYAL ENFIELD	CONTINENTAL GT	MC	2014	535	1	1-Jan-00	1-Jan-00
24890	STANDARD	ROYAL ENFIELD	CONTINENTAL GT CAFE RACER	MC	2014	535	1	1-Jan-00	1-Jan-00
24891	STANDARD	ROYAL ENFIELD	CRUSADER 250 ALLOY SINGLE	MC	1956	250	0	1-Jan-00	1-Jan-00
24892	STANDARD	ROYAL ENFIELD	CRUSADER 250 ALLOY SINGLE	MC	1957	250	0	1-Jan-00	1-Jan-00
24893	STANDARD	ROYAL ENFIELD	CRUSADER 250 ALLOY SINGLE	MC	1958	250	0	1-Jan-00	1-Jan-00
24894	STANDARD	ROYAL ENFIELD	CRUSADER 250 ALLOY SINGLE	MC	1959	250	0	1-Jan-00	1-Jan-00
24895	STANDARD	ROYAL ENFIELD	CRUSADER 250 ALLOY SINGLE	MC	1960	250	0	1-Jan-00	1-Jan-00
24896	STANDARD	ROYAL ENFIELD	CRUSADER 250 ALLOY SINGLE	MC	1961	250	0	1-Jan-00	1-Jan-00
24897	STANDARD	ROYAL ENFIELD	CRUSADER 250 ALLOY SINGLE	MC	1962	250	0	1-Jan-00	1-Jan-00
24898	STANDARD	ROYAL ENFIELD	CRUSADER 250 SINGLE	MC	1965	250	0	1-Jan-00	1-Jan-00
24899	STANDARD	ROYAL ENFIELD	CRUSADER SPORTS 250 SINGLE	MC	1966	250	0	1-Jan-00	1-Jan-00
24900	STANDARD	ROYAL ENFIELD	CRUSADER SPORTS 250 SINGLE	MC	1967	250	0	1-Jan-00	1-Jan-00
24901	STANDARD	ROYAL ENFIELD	ELECTRA X	MC	2007	499	1	1-Jan-00	1-Jan-00
24902	STANDARD	ROYAL ENFIELD	ENSIGN II 150 SINGLE	MC	1956	150	0	1-Jan-00	1-Jan-00
24903	STANDARD	ROYAL ENFIELD	ENSIGN II 150 SINGLE	MC	1957	150	0	1-Jan-00	1-Jan-00
24904	STANDARD	ROYAL ENFIELD	ENSIGN II 150 SINGLE	MC	1958	150	0	1-Jan-00	1-Jan-00
24905	STANDARD	ROYAL ENFIELD	ENSIGN III 150 SINGLE	MC	1958	150	0	1-Jan-00	1-Jan-00
24906	STANDARD	ROYAL ENFIELD	ENSIGN III 150 SINGLE	MC	1959	150	0	1-Jan-00	1-Jan-00
24907	STANDARD	ROYAL ENFIELD	ENSIGN III 150 SINGLE	MC	1960	150	0	1-Jan-00	1-Jan-00
24908	STANDARD	ROYAL ENFIELD	GT 250 SINGLE	MC	1964	250	0	1-Jan-00	1-Jan-00
24909	STANDARD	ROYAL ENFIELD	GT 250 SINGLE	MC	1965	250	0	1-Jan-00	1-Jan-00
24910	STANDARD	ROYAL ENFIELD	GT 250 SINGLE	MC	1966	250	0	1-Jan-00	1-Jan-00
24911	STANDARD	ROYAL ENFIELD	INDIAN 700 TWIN	MC	1954	700	0	1-Jan-00	1-Jan-00
24912	STANDARD	ROYAL ENFIELD	INDIAN 700 TWIN	MC	1955	700	0	1-Jan-00	1-Jan-00
24913	STANDARD	ROYAL ENFIELD	INDIAN 700 TWIN	MC	1956	700	0	1-Jan-00	1-Jan-00
24914	STANDARD	ROYAL ENFIELD	INDIAN 700 TWIN	MC	1957	700	0	1-Jan-00	1-Jan-00
24915	STANDARD	ROYAL ENFIELD	INDIAN 700 TWIN	MC	1958	700	0	1-Jan-00	1-Jan-00
24916	STANDARD	ROYAL ENFIELD	INDIAN 700 TWIN	MC	1959	700	0	1-Jan-00	1-Jan-00
24917	STANDARD	ROYAL ENFIELD	INDIAN 700 TWIN	MC	1960	700	0	1-Jan-00	1-Jan-00
24918	STANDARD	ROYAL ENFIELD	INTERCEPTOR 750 TWIN	MC	1963	750	0	1-Jan-00	1-Jan-00
24919	STANDARD	ROYAL ENFIELD	INTERCEPTOR 750 TWIN	MC	1964	750	0	1-Jan-00	1-Jan-00
24920	STANDARD	ROYAL ENFIELD	INTERCEPTOR 750 TWIN	MC	1965	750	0	1-Jan-00	1-Jan-00
24921	STANDARD	ROYAL ENFIELD	INTERCEPTOR 750 TWIN	MC	1966	750	0	1-Jan-00	1-Jan-00
24922	STANDARD	ROYAL ENFIELD	INTERCEPTOR 750 TWIN	MC	1967	750	0	1-Jan-00	1-Jan-00
24923	STANDARD	ROYAL ENFIELD	INTERCEPTOR 750 TWIN	MC	1968	750	0	1-Jan-00	1-Jan-00
24924	STANDARD	ROYAL ENFIELD	INTERCEPTOR II 750 TWIN	MC	1968	750	0	1-Jan-00	1-Jan-00
